개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지,,,,정보
3040000,3040000-103-1994-06883,19940704,,03,폐업,02,폐업,20020930,,,,02 4553650,,143926,서울특별시 광진구 화양동 483-1번지 ,,,하이마트단란주점,2002-01-16 00:00:00,I,2018-08-31 23:59:59.0,단란주점,206774.587144441    ,449265.493326236    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,81.09,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06901,19940719,,03,폐업,02,폐업,20020828,,,,02 4668271,,143838,서울특별시 광진구 군자동 477-19번지 ,,,무쏘단란주점,2002-02-05 00:00:00,I,2018-08-31 23:59:59.0,단란주점,206884.950871245    ,450471.512045167    ,단란주점,0,0,주택가주변,자율,상수도전용,,,,,,,,,N,117.83,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06904,19940119,,03,폐업,02,폐업,19970211,,,,02 4623335,,143841,서울특별시 광진구 자양동 7-17번지 ,,,여정단란주점,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,205981.530324352    ,448685.25719951     ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,134.25,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06925,19940105,,03,폐업,02,폐업,20140213,,,,02 4612568,,143915,서울특별시 광진구 화양동 202-0번지 ,서울특별시 광진구 광나루로 386-3 (화양동),05009,기차길,2013-12-30 11:00:50,I,2018-08-31 23:59:59.0,단란주점,206358.937042198    ,449462.245545171    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,117.28,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06926,19940113,,03,폐업,02,폐업,20001101,,,,02 4568775,,143888,서울특별시 광진구 중곡동 92-5번지 ,,,다이아몬드단란주점,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207753.598205093    ,450393.424922675    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,99.4,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06927,19940120,,03,폐업,02,폐업,20051222,,,,02 4631588,,143916,서울특별시 광진구 화양동 20-29번지 ,,,초원단란주점,2002-10-24 00:00:00,I,2018-08-31 23:59:59.0,단란주점,205961.764977757    ,449472.181772305    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,86.7,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06929,19940122,,03,폐업,02,폐업,20020930,,,,02 4675649,,143916,서울특별시 광진구 화양동 19-7번지 ,,,금비,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,206032.830348206    ,449470.093595168    ,단란주점,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,88.56,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06932,19940204,,03,폐업,02,폐업,19970724,,,,02 4610502,,143916,서울특별시 광진구 화양동 21-41번지 ,,,천지단란주점,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,205955.064737453    ,449500.908290474    ,단란주점,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,94.77,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06933,19940216,,03,폐업,02,폐업,20220311,,,,02 4441063,66.36,143874,서울특별시 광진구 자양동 680-25 ,서울특별시 광진구 자양로 56 (자양동),05052,두리수단란주점,2022-03-11 14:19:30,U,2022-03-13 02:40:00.0,단란주점,207474.526539646    ,447856.962484513    ,단란주점,0,0,주택가주변,기타,상수도전용,0,0,0,0,0,,0,0,Y,66.36,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06934,19940228,,03,폐업,02,폐업,20020122,,,,02 4983535,,143899,서울특별시 광진구 중곡동 163-2번지 ,,,시바단란주점,2002-02-02 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207167.115247907    ,451109.393042033    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,108,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06935,19940314,,01,영업/정상,01,영업,,,,,02 4551818,73.76,143803,서울특별시 광진구 광장동 185-2번지 ,서울특별시 광진구 아차산로78길 177 (광장동),04969,힐링,2019-03-07 17:23:34,U,2019-03-09 02:40:00.0,단란주점,209495.840303416    ,449477.478240195    ,단란주점,,,,,,,,,,,,,,Y,73.76,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06936,19940323,,01,영업/정상,01,영업,,,,,0234091479,107.08,143915,서울특별시 광진구 화양동 225-0,서울특별시 광진구 광나루로 396 (화양동),05009,샴푸,2022-11-21 10:46:42,U,2021-10-31 22:03:00.0,단란주점,206432.203835892,449440.652424753,,,,,,,,,,,,,,,,,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06937,19940404,,03,폐업,02,폐업,20001101,,,,02 4634024,,143916,서울특별시 광진구 화양동 17-5번지 ,,,투투킹단란주점,2002-05-15 00:00:00,I,2018-08-31 23:59:59.0,단란주점,206112.570308208    ,449464.452596092    ,단란주점,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,60.9,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06938,19940406,,01,영업/정상,01,영업,,,,,02 4975617,139.97,143917,서울특별시 광진구 화양동 48-23번지 ,서울특별시 광진구 아차산로25길 8 (화양동),05019,슈퍼스타,2020-04-07 13:29:59,U,2020-04-09 02:40:00.0,단란주점,205829.277828523    ,448837.414260329    ,단란주점,,,,,,,,,,,,,,Y,139.97,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06939,19940411,,03,폐업,02,폐업,20010220,,,,02 4535517,,143908,서울특별시 광진구 중곡동 340-2번지 ,,,미미단란주점,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207305.011015964    ,451025.008922655    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,76.9,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06940,19940415,,03,폐업,02,폐업,20000408,,,,02 4977673,,143902,서울특별시 광진구 중곡동 211-29번지 ,,,공간단란주점,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207242.723707189    ,451854.498468228    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,60.5,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06941,19940425,,03,폐업,02,폐업,20020712,,,,02 4553287,,143807,서울특별시 광진구 광장동 317-1번지 ,,,바카라,2002-07-13 00:00:00,I,2018-08-31 23:59:59.0,단란주점,209410.516401176    ,449397.1564975      ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,87.41,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06943,19940704,,03,폐업,02,폐업,20000131,,,,02 4665052,,143841,서울특별시 광진구 자양동 3-1번지 ,,,투타임단란주점,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,206058.604702443    ,448402.63335904     ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,95.44,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06944,19940802,,03,폐업,02,폐업,20060201,,,,02 2013080,,143851,서울특별시 광진구 자양동 216-9번지 ,,,서향단란주점,2003-11-24 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207444.54897561     ,448263.89528182     ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,137.55,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06945,19940831,,03,폐업,02,폐업,19960705,,,,02 4449933,,143847,서울특별시 광진구 능동 276-2번지 ,,,무비스타단란주점,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,206972.721585135    ,450495.893226514    ,단란주점,0,0,주택가주변,자율,상수도전용,,,,,,,,,N,141.5,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06946,19940928,,03,폐업,02,폐업,19980523,,,,02 4470500,,143802,서울특별시 광진구 광장동 102-0번지 ,,,오케이단란주점,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,209734.218553133    ,449933.547744527    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,130.08,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06947,19941031,,03,폐업,02,폐업,20000110,,,,02 4973747,,143838,서울특별시 광진구 군자동 467-19번지 ,,,홍콩단란주점,2002-08-09 00:00:00,I,2018-08-31 23:59:59.0,단란주점,206690.492446085    ,450609.55455349     ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,82.43,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06948,19941110,,03,폐업,02,폐업,20070502,,,,,,143904,서울특별시 광진구 중곡동 256-4번지 ,,,라이브,2004-06-02 00:00:00,I,2018-08-31 23:59:59.0,단란주점,206887.309851299    ,451041.01984331     ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,93.75,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06949,19941215,,03,폐업,02,폐업,20180111,,,,02 4563033,,143190,서울특별시 광진구 자양동 794-1번지 (구: 228-203) ,서울특별시 광진구 아차산로 314 (자양동,(구: 228-203)),05053,뉴욕,2018-01-11 14:13:24,I,2018-08-31 23:59:59.0,단란주점,206790.345939184    ,448383.572348438    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,142.96,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06950,19941227,,03,폐업,02,폐업,19960314,,,,02 2016282,,143826,서울특별시 광진구 구의동 248-88번지 ,,,파랑단란주점,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207478.711512251    ,448735.890892572    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,102.67,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06958,19941109,,03,폐업,02,폐업,20140120,,,,02 4674906,,143846,서울특별시 광진구 자양동 236-45번지 ,서울특별시 광진구 동일로 60 (자양동),05080,불난7080,2013-12-03 11:55:23,I,2018-08-31 23:59:59.0,단란주점,205409.872008156    ,448442.557033495    ,단란주점,,,,,,,,,,,,,,N,45.15,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06964,19940203,,03,폐업,02,폐업,20051107,,,,02 4461039,,143891,서울특별시 광진구 중곡동 140-29번지 ,,,윤,2002-10-24 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207190.60027078     ,450474.466965346    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,89.1,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06965,19940305,,03,폐업,02,폐업,20010413,,,,02 4470906,,143890,서울특별시 광진구 중곡동 117-33번지 ,,,상아,2002-06-27 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207714.29745342     ,450297.069528673    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,63.12,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06967,19940108,,03,폐업,02,폐업,20000902,,,,02 4472011,,143831,서울특별시 광진구 구의동 589-8번지 ,,,죠이비지네스,2001-02-16 00:00:00,I,2018-08-31 23:59:59.0,단란주점,,,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,95.33,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06968,19940817,,03,폐업,02,폐업,20001206,,,,02,,143828,서울특별시 광진구 구의동 257-72번지 ,,,뉴욕단란,2000-12-07 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207455.442181408    ,448492.421995965    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,68.8,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06972,19940106,,03,폐업,02,폐업,19980123,,,,02 2011583,,143961,서울특별시 광진구 구의동 228-1번지 ,,,신세대단란주점,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207948.082969671    ,449133.204252319    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,57.41,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06973,1994-06-24,,01,영업/정상,01,영업,,,,,02 4544400,73.73,143-825,서울특별시 광진구 구의동 246-24,서울특별시 광진구 아차산로49길 10 (구의동),05044,카라,2023-04-04 13:49:21,U,2022-12-04 00:06:00.0,단란주점,207413.35717811,448348.624578236,,,,,,,,,,,,,,,,,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06974,19941004,,03,폐업,02,폐업,20001101,,,,02 4552483,,143817,서울특별시 광진구 구의동 54-13번지 ,,,월드컵단란주점,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207979.88297951     ,449841.076765545    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,112.46,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06975,19941105,,03,폐업,02,폐업,20050131,,,,02,,143866,서울특별시 광진구 자양동 624-25번지 ,,,센스(SENSE),2002-10-24 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207247.641333544    ,448145.358099469    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,84.66,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06977,19940107,,03,폐업,02,폐업,19970204,,,,02 4684831,,143915,서울특별시 광진구 화양동 112-3번지 ,,,하이바단란주점,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,206397.951191777    ,449409.765652115    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,90.78,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06983,19940917,,03,폐업,02,폐업,20041028,,,,02 4585654,,143866,서울특별시 광진구 자양동 624-26번지 ,,,다모아단란주점,2002-10-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207252.38382369     ,448128.04668131     ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,79.87,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06984,19941228,,03,폐업,02,폐업,20010828,,,,02 4477338,,143867,서울특별시 광진구 자양동 658-133번지 ,,,청화단란주점,2002-06-18 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207442.562954498    ,447820.703222118    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,117.46,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06986,19941201,,03,폐업,02,폐업,19961211,,,,02 4567204,,143888,서울특별시 광진구 중곡동 80-11번지 ,,,르네상스단란주점,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207732.811163712    ,450547.442126756    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,84.84,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06987,19940314,,03,폐업,02,폐업,20030729,,,,0234093506,,143916,서울특별시 광진구 화양동 18-3번지 ,,,서편제,2002-10-24 00:00:00,I,2018-08-31 23:59:59.0,단란주점,206134.078109767    ,449495.06302528     ,단란주점,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,142.11,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06988,19940317,,03,폐업,02,폐업,20110902,,,,02 4983535,,143838,서울특별시 광진구 군자동 473-19번지 ,,,타워,2004-08-19 00:00:00,I,2018-08-31 23:59:59.0,단란주점,206836.813488718    ,450561.267728979    ,단란주점,0,0,기타,자율,상수도전용,,,,,,,,,N,119.79,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06989,19941210,,03,폐업,02,폐업,19960628,,,,02 4972777,,143847,서울특별시 광진구 능동 131-4번지 ,,,까투리단란주점,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,,,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,68.26,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06990,19940907,,03,폐업,02,폐업,20020912,,,,02 4668027,,143902,서울특별시 광진구 중곡동 198-42번지 ,,,까뮤,2002-10-24 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207275.477261312    ,451840.405435241    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,104.84,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06991,19941123,,01,영업/정상,01,영업,,,,,02 4472316,94.85,143890,서울특별시 광진구 중곡동 117-7번지 ,서울특별시 광진구 용마산로 17-1 (중곡동),04931,더블유노래빠,2019-03-08 15:27:11,U,2019-03-10 02:40:00.0,단란주점,207708.547487608    ,450339.074193646    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,Y,94.85,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06992,19940215,,03,폐업,02,폐업,20080225,,,,02 4557202,,143885,서울특별시 광진구 중곡동 38-10번지 ,,,찬스노래방주점,2005-06-17 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207396.084239969    ,451012.433096039    ,단란주점,,,,,,,,,,,,,,N,128.65,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06994,19941210,,03,폐업,02,폐업,19970702,,,,02 4567577,,143828,서울특별시 광진구 구의동 257-103번지 ,,,은하수단란주점,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207508.885664636    ,448423.251277383    ,단란주점,,,주택가주변,기타,상수도전용,,,,,,,,,N,116.49,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06997,19940402,,03,폐업,02,폐업,20040630,,,,02 4551387,,143826,서울특별시 광진구 구의동 252-81번지 ,,,연예인단란주점,2003-09-26 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207426.945966452    ,448486.828643193    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,78.56,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06998,19941122,,03,폐업,02,폐업,19991126,,,,02 4465390,,143825,서울특별시 광진구 구의동 246-13번지 ,,,오늘같은날단란주점,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207418.481679701    ,448333.157588195    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,56.28,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-06999,19940429,,01,영업/정상,01,영업,,,,,02455 3436,97.17,143866,서울특별시 광진구 자양동 624-42번지 ,서울특별시 광진구 자양로13길 40 (자양동),05057,더블류(W),2019-10-29 14:26:05,U,2019-10-31 02:40:00.0,단란주점,207181.027455271    ,448047.308283986    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,Y,97.17,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-07000,19940407,,03,폐업,02,폐업,19950620,,,,0204688331,,143915,서울특별시 광진구 화양동 119-5번지 ,,,요요기,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,206173.255388979    ,449477.820728357    ,단란주점,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,120.05,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-07002,19940304,,03,폐업,02,폐업,20050131,,,,02 4530507,,143867,서울특별시 광진구 자양동 634-0번지 ,,,황제단란주점,2002-10-24 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207081.770436924    ,447893.80108144     ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,84,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-07003,19940727,,03,폐업,02,폐업,20020430,,,,02 4970459,,143842,서울특별시 광진구 자양동 24-6번지 ,,,오아시스단란주점,2002-03-05 00:00:00,I,2018-08-31 23:59:59.0,단란주점,205540.082598602    ,448702.306849626    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,119.11,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-07004,19941005,,03,폐업,02,폐업,19950929,,,,02 4622139,,143841,서울특별시 광진구 자양동 2-9번지 ,,,투미,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,206094.706599251    ,448582.083585779    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,65.61,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-07007,19940907,,03,폐업,02,폐업,19950204,,,,0204662528,,143847,서울특별시 광진구 능동 95-5번지 ,,,삼정,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,,,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,101.85,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-07008,19940421,,03,폐업,02,폐업,19940822,,,,0204996738,,143914,서울특별시 광진구 화양동 7-11번지 ,,,예매골단란주점,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,206084.564568828    ,448732.727599982    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,47.36,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-07009,19941104,,03,폐업,02,폐업,20040414,,,,02 4657555,,143838,서울특별시 광진구 군자동 471-1번지 ,,,태평양단란주점,2002-10-24 00:00:00,I,2018-08-31 23:59:59.0,단란주점,206715.163962974    ,450559.947859031    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,92.61,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-07010,19941031,,01,영업/정상,01,영업,,,,,02 4686886,140.44,143838,서울특별시 광진구 군자동 473-17 ,서울특별시 광진구 군자로 183, 지층 (군자동),04996,7080남행열차,2021-01-27 13:49:57,U,2021-01-29 02:40:00.0,단란주점,206842.905769612    ,450529.490836209    ,단란주점,,,,,,,,,,,,,,Y,140.44,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-07011,1994-03-22,,01,영업/정상,01,영업,,,,,02 4449500,68.44,143-825,서울특별시 광진구 구의동 243-19,서울특별시 광진구 아차산로 415 (구의동),05044,쿨,2023-04-06 10:49:58,U,2022-12-04 00:08:00.0,단란주점,207767.295403453,448419.727357691,,,,,,,,,,,,,,,,,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-07012,19941228,,03,폐업,02,폐업,20021021,,,,02 4526602,,143817,서울특별시 광진구 구의동 53-6번지 ,,,궁전영상가요클럽단란주점,2002-01-22 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207912.732166367    ,449925.285277051    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,132.98,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-07019,19940617,,03,폐업,02,폐업,20050520,,,,02 7111552,,143896,서울특별시 광진구 중곡동 150-176번지 ,,,아바론단란주점,2005-04-13 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207479.440628515    ,450948.270410243    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,53.9,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-07021,19940620,,03,폐업,02,폐업,19960626,,,,0204659333,,143915,서울특별시 광진구 화양동 114-5번지 ,,,카카단란주점,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,206247.952113584    ,449443.973239091    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,139.44,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-07027,19940705,,03,폐업,02,폐업,20210810,,,,02 4663804,98.74,143916,서울특별시 광진구 화양동 23-28 ,서울특별시 광진구 동일로 170 (화양동),05007,바나나,2021-08-10 16:22:58,U,2021-08-12 02:40:00.0,단란주점,205860.717455208    ,449443.416894074    ,단란주점,0,0,,,,0,0,0,0,0,,0,0,Y,98.74,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-07028,19940910,,03,폐업,02,폐업,20190717,,,,02 4556612,317.34,143803,서울특별시 광진구 광장동 188-2번지 ,서울특별시 광진구 아차산로78길 147 (광장동),04969,더존노래클럽,2019-07-17 15:44:30,U,2019-07-19 02:40:00.0,단란주점,209602.113978282    ,449468.709626347    ,단란주점,,,,,,,,,,,,,,Y,317.34,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-07029,19940808,,03,폐업,02,폐업,20111026,,,,0222019875,,143822,서울특별시 광진구 구의동 212-17번지 ,,,리버타운,2009-07-16 08:38:47,I,2018-08-31 23:59:59.0,단란주점,208158.850031488    ,448619.540899466    ,단란주점,,,,,,,,,,,,,,N,142.25,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-07054,19941028,,03,폐업,02,폐업,20051205,,,,02 4979266,,143841,서울특별시 광진구 자양동 3-9번지 ,,,백야,2002-10-24 00:00:00,I,2018-08-31 23:59:59.0,단란주점,206034.991745153    ,448413.041598578    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,64.58,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-07061,19940113,,03,폐업,02,폐업,19960904,,,,02   0,,143890,서울특별시 광진구 중곡동 117-6번지 ,,,하모니단란주점,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207706.333240388    ,450355.34449522     ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,124.12,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-07062,19940929,,03,폐업,02,폐업,19961107,,,,02 4628523,,143915,서울특별시 광진구 화양동 94-9번지 ,,,아이비단란주점,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,206377.703531659    ,449262.408007028    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,121.32,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-07065,19941011,,03,폐업,02,폐업,19950413,,,,0204573337,,143826,서울특별시 광진구 구의동 252-6번지 ,,,가배단란주점,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,207428.868256356    ,448444.894623499    ,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,131.46,,,,,,,서울시광진구단란주점영업인허가정보.csv
3040000,3040000-103-1994-07067,19940311,,03,폐업,02,폐업,19951226,,,,02 4681703,,143915,서울특별시 광진구 화양동 132-63번지 ,,,그린단란주점,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,206155.015189439    ,449406.197057121    ,단란주점,1,1,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,110.66,,,,,,,서울시광진구단란주점영업인허가정보.csv
