개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),문화체육업종명,문화사업자구분명,총층수,주변환경명,제작취급품목내용,시설면적,지상층수,지하층수,건물용도명,통로너비,조명시설조도,노래방실수,청소년실수,비상계단여부,비상구여부,자동환기여부,청소년실여부,특수조명여부,방음시설여부,비디오재생기명,조명시설유무,음향시설여부,편의시설여부,소방시설여부,총게임기수,기존게임업외업종명,제공게임물명,공연장형태구분명,품목명,최초등록시점,지역구분명,,,,,정보
3040000,CDFF3242051994000036,19940503,,03,폐업,03,폐업,20070411,,,,466-2287,,143902,서울특별시 광진구 중곡동 198-4번지 ,서울특별시 광진구 면목로 174  (중곡동),,열창노래방,2007-04-11 14:22:51,I,2018-08-31 23:59:59.0,,207264.770077756    ,451823.918998571    ,노래연습장업,유통관련업,,,,,,,,,,,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051994000037,19940507,,01,영업/정상,13,영업중,,,,,444-0701,,,서울특별시 광진구 구의동 228-16번지 2층 ,서울특별시 광진구 구의로 68  (구의동,2층),,앵콜노래연습장,2010-08-13 16:04:36,I,2018-08-31 23:59:59.0,,207944.045277159    ,449081.590641046    ,노래연습장업,유통관련업,,,,,,,,,,10,2,N,N,N,Y,N,N,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051994000038,19940514,,01,영업/정상,13,영업중,,,,,,,,서울특별시 광진구 중곡동 173-23번지 ,서울특별시 광진구 면목로 151  (중곡동),,로얄노래연습장,2012-05-18 10:08:49,I,2018-08-31 23:59:59.0,,207139.316357523    ,451617.95782089     ,노래연습장업,유통관련업,,,,,,,,,,7,1,N,N,N,Y,N,N,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051994000039,1994-05-28,,03,폐업,03,폐업,2023-10-17,,,,454-1004,,,,서울특별시 광진구 구의동 594-0 지하1층,서울특별시 광진구 구의강변로 52  (구의동,지하1층),,방큰,2023-10-18 13:27:52,U,2022-10-30 22:00:00.0,,208081.7725587,448127.854660701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051994000040,19940603,,01,영업/정상,13,영업중,,,,,458-2829,,,,서울특별시 광진구 자양동 679-25번지 지하1층 ,서울특별시 광진구 뚝섬로 678  (자양동,지하1층),,싱글벙글,2010-07-27 10:20:38,I,2018-08-31 23:59:59.0,,207422.489617599    ,447752.294198039    ,노래연습장업,유통관련업,,,,128.64,,,,,,7,3,N,N,N,Y,N,N,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051994000041,1994-06-07,,03,폐업,03,폐업,2023-11-02,,,,452-2447,,,,서울특별시 광진구 구의동 227-19 지층,서울특별시 광진구 구의로 56 (구의동,지층),,광장,2023-11-03 09:00:05,U,2022-11-01 00:05:00.0,,207919.53156638,448959.8927681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051994000042,19940625,,03,폐업,03,폐업,19980729,,,,,,143839,서울특별시 광진구 군자동 134-32번지 ,,,즐거운,2003-07-29 14:43:09,I,2018-08-31 23:59:59.0,,,,노래연습장업,유통관련업,,,,,,,,,,,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051994000043,19940625,,01,영업/정상,13,영업중,,,,,497-9923,,,서울특별시 광진구 군자동 48-45번지 ,서울특별시 광진구 면목로 17-1 (군자동),04995,패밀리,2018-09-12 14:36:37,U,2018-09-12 23:59:59.0,,206609.305036856    ,450405.221394768    ,노래연습장업,유통관련업,,,,120,,,,,,4,2,N,N,N,Y,N,N,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051994000044,19940702,,03,폐업,03,폐업,20060627,,,,465-3680,,143915,서울특별시 광진구 화양동 111-73번지 ,서울특별시 광진구 능동로19길 25-1  (화양동),,Mr.2 노래방,2006-06-27 17:47:57,I,2018-08-31 23:59:59.0,,206324.116092316    ,449420.23835582     ,노래연습장업,유통관련업,,,,,,,,,,,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051994000045,19940702,,03,폐업,03,폐업,20111209,,,,,,,서울특별시 광진구 중곡동 165-18번지 2층 ,서울특별시 광진구 능동로49길 9 (중곡동,2층),,서울노래방,2012-12-05 10:24:19,I,2018-08-31 23:59:59.0,,207247.069693304    ,451340.245210839    ,노래연습장업,유통관련업,,,,,,,,,,8,4,N,N,N,Y,N,N,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051994000046,19940702,,01,영업/정상,13,영업중,,,,,466-0130,,,,서울특별시 광진구 화양동 111-114번지 ,서울특별시 광진구 능동로19길 7 (화양동),05009,S.B.S,2017-12-22 16:01:14,I,2018-08-31 23:59:59.0,,206411.586296227    ,449410.214761756    ,노래연습장업,유통관련업,,,,99,,,,,,7,4,N,N,N,Y,N,N,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051994000047,19940707,,01,영업/정상,13,영업중,,,,,433-0634,,,서울특별시 광진구 중곡동 555-1번지 ,서울특별시 광진구 답십리로 388 (중곡동),04903,행복노래연습장,2019-08-01 09:54:57,U,2019-08-03 02:40:00.0,,207313.553042677    ,452106.822321412    ,노래연습장업,유통관련업,,,,,,,,,,7,3,N,N,N,Y,N,N,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051994000048,19940712,,03,폐업,03,폐업,20000616,,,,464-0633,,143914,서울특별시 광진구 화양동 7-5번지 ,서울특별시 광진구 아차산로29길 8  (화양동),,신데렐라,2003-07-30 12:58:40,I,2018-08-31 23:59:59.0,,205970.711970786    ,448777.128518132    ,노래연습장업,유통관련업,,,,,,,,,,,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051994000049,19940715,,01,영업/정상,13,영업중,,,,,499-8402,,,,서울특별시 광진구 화양동 8-26 ,서울특별시 광진구 동일로22길 105 (화양동),05017,악어떼 노래연습장,2021-02-17 09:34:33,U,2021-02-19 02:40:00.0,,206104.276455868    ,448747.933865195    ,노래연습장업,유통관련업,,,,202.95,,,,,,29,2,N,N,N,Y,N,N,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051994000050,19940720,,03,폐업,03,폐업,20000209,,,,,,143862,서울특별시 광진구 자양동 553-47번지 ,서울특별시 광진구 능동로4길 35  (자양동),,뚝섬,2003-05-13 11:34:49,I,2018-08-31 23:59:59.0,,206063.645983614    ,447841.460226768    ,노래연습장업,유통관련업,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051994000051,19940727,,03,폐업,03,폐업,20020412,,,,447-0908,,143807,서울특별시 광진구 광장동 320-6번지 ,서울특별시 광진구 아차산로76길 34  (광장동),,관광열차노래방,2003-05-13 11:34:49,I,2018-08-31 23:59:59.0,,209430.697127087    ,449399.463164504    ,노래연습장업,유통관련업,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051994000052,19940727,,03,폐업,03,폐업,20000110,,,,,,143917,서울특별시 광진구 화양동 50-2번지 ,서울특별시 광진구 동일로 112  (화양동),,오작교,2003-05-13 11:34:49,I,2018-08-31 23:59:59.0,,205633.128607317    ,448921.011323779    ,노래연습장업,유통관련업,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051994000053,19940803,,01,영업/정상,13,영업중,,,,,2201-8946,,,,서울특별시 광진구 중곡동 44-19번지 지하1층 ,서울특별시 광진구 긴고랑로 78 (중곡동,지하1층),,자유인 노래연습장,2017-07-13 14:03:27,I,2018-08-31 23:59:59.0,,207377.140212776    ,450970.310249935    ,노래연습장업,유통관련업,,,,90,,,,,,6,3,N,N,N,Y,N,N,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051994000054,19940814,,03,폐업,03,폐업,20200330,,,,464-2023,,,,서울특별시 광진구 자양동 202-7번지 ,서울특별시 광진구 동일로4길 6 (자양동),,발라드노래연습장,2020-04-01 18:21:35,U,2020-04-03 02:40:00.0,,205347.861121036    ,448224.146004238    ,노래연습장업,유통관련업,,,,109,,,,,,,,N,N,N,Y,N,N,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051994000055,19940814,,01,영업/정상,13,영업중,,,,,464-1337,,,서울특별시 광진구 화양동 7-6번지 ,서울특별시 광진구 동일로22길 80  (화양동),,건대노래연습장,2009-12-17 13:18:52,I,2018-08-31 23:59:59.0,,205985.056836369    ,448775.218194826    ,노래연습장업,유통관련업,,,,,,,,,,8,5,N,N,N,Y,N,N,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051994000056,19940816,,03,폐업,03,폐업,20081222,,,,497-1022,,143914,서울특별시 광진구 화양동 8-22번지 지하 ,서울특별시 광진구 아차산로33길 19  (화양동,지하),,용가리노래연습장,2008-12-22 14:23:53,I,2018-08-31 23:59:59.0,,206128.145888993    ,448771.56331217     ,노래연습장업,유통관련업,,,,,,,,,,10,5,N,N,N,N,N,N,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051994000057,19940903,,03,폐업,03,폐업,20030724,,,,453--5391,,143915,서울특별시 광진구 화양동 190-3번지 ,,,작품노래방,2003-07-24 12:50:25,I,2018-08-31 23:59:59.0,,,,노래연습장업,유통관련업,,,,,,,,,,,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051994000058,19940903,,03,폐업,03,폐업,20130906,,,,456-3540,,,서울특별시 광진구 중곡동 28-8번지 ,서울특별시 광진구 능동로50길 53  (중곡동),,소나타노래방,2013-09-06 13:34:09,I,2018-08-31 23:59:59.0,,207545.926545712    ,451254.620241573    ,노래연습장업,유통관련업,,,,,,,,,,,,N,N,N,,N,N,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051994000059,19940907,,01,영업/정상,13,영업중,,,,,,,,서울특별시 광진구 자양동 805번지 ,서울특별시 광진구 자양번영로 70-1 (자양동),,테크노,2020-06-05 14:24:49,U,2020-06-07 02:40:00.0,,206707.333964784    ,448171.880982985    ,노래연습장업,유통관련업,,,,105,,,,,,4,,N,N,N,,N,N,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051994000060,19940926,,04,취소/말소/만료/정지/중지,35,직권말소,20080822,,,,454-9583,,143825,서울특별시 광진구 구의동 246-23번지 ,서울특별시 광진구 아차산로49길 12  (구의동),,울랄라노래방,2008-08-22 16:16:29,I,2018-08-31 23:59:59.0,,207410.212401828    ,448358.460494272    ,노래연습장업,유통관련업,,기타,,,,,,,,6,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051994000061,19941004,,03,폐업,03,폐업,20060515,,,,2201-8600,,143828,서울특별시 광진구 구의동 257-43번지 ,서울특별시 광진구 아차산로51길 52  (구의동),,갑순이,2006-05-15 15:35:35,I,2018-08-31 23:59:59.0,,207447.562125724    ,448572.884373689    ,노래연습장업,유통관련업,,,,,,,,,,,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051994000062,19941004,,03,폐업,03,폐업,20061206,,,,455-4779,,143866,서울특별시 광진구 자양동 612-32번지 ,서울특별시 광진구 자양로15길 90  (자양동),,옥경이노래방,2006-12-06 17:15:55,I,2018-08-31 23:59:59.0,,206895.599204147    ,448075.011886123    ,노래연습장업,유통관련업,,,,,,,,,,,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051994000063,19941010,,01,영업/정상,13,영업중,,,,,3409-3452,,,서울특별시 광진구 중곡동 239-83번지 ,서울특별시 광진구 긴고랑로 21 (중곡동),,딩동댕,2016-01-13 09:32:00,I,2018-08-31 23:59:59.0,,206901.729948475    ,451268.814740637    ,노래연습장업,유통관련업,,,,115,,,,,,7,2,N,N,N,Y,N,N,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051994000064,19941010,,01,영업/정상,13,영업중,,,,,463-7533,,,,서울특별시 광진구 화양동 15-55 ,서울특별시 광진구 능동로13길 58 (화양동),05012,로또 노래연습장,2021-12-03 14:32:26,U,2021-12-05 02:40:00.0,,206088.602365717    ,449127.108911831    ,노래연습장업,유통관련업,5,,,151.2,4,1,,0,0,8,2,N,N,N,Y,N,N,,,,,,0,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051994000065,19941110,,01,영업/정상,13,영업중,,,,,452-6539,,,서울특별시 광진구 자양동 608-19번지 지하1층 ,서울특별시 광진구 뚝섬로 596 (자양동,지하1층),,월드,2018-12-14 15:15:44,U,2018-12-16 02:40:00.0,,206641.557042355    ,447859.976973617    ,노래연습장업,유통관련업,,,,65.5,,,,,,4,,N,N,N,,N,N,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051994000066,19941110,,03,폐업,03,폐업,20010811,,,,,,143823,서울특별시 광진구 구의동 222-18번지 2통2반 ,서울특별시 광진구 구의로 29-1  (구의동),,까치,2003-05-13 11:34:49,I,2018-08-31 23:59:59.0,,207843.906084193    ,448715.405533362    ,노래연습장업,유통관련업,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051994000067,19941208,,03,폐업,03,폐업,20040227,,,,447-1134,,143858,서울특별시 광진구 자양동 489-15번지 ,,,물레방아노래방,2004-02-27 14:36:32,I,2018-08-31 23:59:59.0,,,,노래연습장업,유통관련업,,,,,,,,,,,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051994000068,19941209,,01,영업/정상,13,영업중,,,,,444-2979,,,서울특별시 광진구 중곡동 109-28번지 ,서울특별시 광진구 영화사로 62  (중곡동),,갈채,2010-01-12 09:35:35,I,2018-08-31 23:59:59.0,,208136.958812802    ,450310.717190582    ,노래연습장업,유통관련업,,,,,,,,,,6,1,N,N,N,Y,Y,N,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051994000069,19941209,,03,폐업,03,폐업,20010112,,,,452-4463,,143866,서울특별시 광진구 자양동 610-1번지 ,서울특별시 광진구 자양번영로 52  (자양동),,코러스,2003-05-13 11:34:49,I,2018-08-31 23:59:59.0,,206667.30179708     ,447994.092910913    ,노래연습장업,유통관련업,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051994000070,19941220,,01,영업/정상,13,영업중,,,,,,,,서울특별시 광진구 자양동 609-6 ,서울특별시 광진구 뚝섬로 599 (자양동),,짱,2022-02-07 13:43:20,U,2022-02-09 02:40:00.0,,206696.248352292    ,447874.278022333    ,노래연습장업,유통관련업,0,,,0,0,0,,0,0,6,0,N,N,N,,N,N,,,,,,0,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051994000071,19941220,,01,영업/정상,13,영업중,,,,,454-6645,,,서울특별시 광진구 중곡동 115-20 ,서울특별시 광진구 천호대로129길 5 (중곡동),,연일노래연습장,2022-02-18 11:21:03,U,2022-02-20 02:40:00.0,,207874.844030164    ,450039.158255917    ,노래연습장업,유통관련업,0,,,0,0,0,,0,0,7,5,N,N,N,Y,N,N,,,,,,0,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051994000072,19941220,,01,영업/정상,13,영업중,,,,,453-9365,,,,서울특별시 광진구 구의동 56-1번지 ,서울특별시 광진구 자양로 286 (구의동),,와와,2017-07-03 14:52:48,I,2018-08-31 23:59:59.0,,208051.328093806    ,449886.485915894    ,노래연습장업,유통관련업,,,,110,,,,,,5,2,N,N,N,Y,N,N,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051994000073,19941220,,03,폐업,03,폐업,20160801,,,,465-3364,,,서울특별시 광진구 중곡동 257-8번지 지하1층 ,서울특별시 광진구 면목로 90  (중곡동,지하1층),,꾀꼬리,2016-08-01 17:42:09,I,2018-08-31 23:59:59.0,,206920.005610756    ,451051.020207803    ,노래연습장업,유통관련업,,,,99.8,,,,,,6,1,N,N,N,Y,N,N,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051994000075,19941228,,01,영업/정상,13,영업중,,,,,457-0164,,,서울특별시 광진구 중곡동 41-20 2층 ,서울특별시 광진구 능동로 368 (중곡동,2층),,로데오 노래연습장,2021-05-20 19:13:12,U,2021-06-08 02:40:00.0,,207209.709887576    ,451087.298578287    ,노래연습장업,유통관련업,,,,82.5,,,,,,5,,N,N,N,Y,N,N,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051995000001,19950228,,01,영업/정상,13,영업중,,,,,469-2494,,,서울특별시 광진구 화양동 47-73번지 지층 ,서울특별시 광진구 동일로22길 71, 지하층 (화양동),05018,영해노래방,2013-01-23 16:54:36,I,2018-08-31 23:59:59.0,,205959.161607349    ,448810.133047448    ,노래연습장업,유통관련업,,,,113,,,,,,11,11,N,N,N,Y,N,N,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051995000002,19950308,,03,폐업,03,폐업,20180712,,,,,,,서울특별시 광진구 자양동 612-51번지 지하1층 ,서울특별시 광진구 자양로15길 42  (자양동,지하1층),,스타,2018-07-12 17:23:23,I,2018-08-31 23:59:59.0,,207121.646162401    ,448147.455495569    ,노래연습장업,유통관련업,,,,,,,,,,,,N,N,N,N,N,N,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051995000003,19950406,,03,폐업,03,폐업,20010201,,,,3436-5765,,143820,서울특별시 광진구 구의동 103-7번지 ,서울특별시 광진구 광나루로 539  (구의동),,쎄븐노래연습장,2003-05-13 11:34:49,I,2018-08-31 23:59:59.0,,207832.501173581    ,449200.905453046    ,노래연습장업,유통관련업,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051995000004,19950429,,03,폐업,03,폐업,20040817,,,,467-0054,,143840,서울특별시 광진구 군자동 360-17번지 ,,,신바람노래방,2004-08-17 10:11:05,I,2018-08-31 23:59:59.0,,,,노래연습장업,유통관련업,,,,,,,,,,,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051995000006,19950429,,01,영업/정상,13,영업중,,,,,452-0840,,,,서울특별시 광진구 중곡동 79-13 (지층) ,서울특별시 광진구 영화사로 10 (중곡동,(지층)),,청춘 노래연습장,2021-11-29 08:56:56,U,2021-12-01 02:40:00.0,,207747.893953282    ,450639.201015458    ,노래연습장업,유통관련업,0,,,88,0,0,,0,0,5,3,N,N,N,Y,N,N,,,,,,0,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051995000007,19950511,,01,영업/정상,13,영업중,,,,,,,,서울특별시 광진구 군자동 468-1 ,서울특별시 광진구 동일로60길 40 (군자동, 영범빌딩),04994,딩동댕,2022-02-23 13:01:00,U,2022-02-25 02:40:00.0,,206597.600969816    ,450615.171880308    ,노래연습장업,유통관련업,0,,,0,0,0,,0,0,8,3,N,N,N,Y,N,N,,,,,,0,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051995000008,19950608,,03,폐업,03,폐업,20050812,,,,464-8857,,143914,서울특별시 광진구 화양동 10-1번지 ,서울특별시 광진구 능동로13길 39  (화양동),,한아름,2005-08-16 08:49:55,I,2018-08-31 23:59:59.0,,206107.775163579    ,449029.342177779    ,노래연습장업,유통관련업,,,,,,,,,,,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051995000009,19950608,,03,폐업,03,폐업,20040202,,,,497-4558,,143845,서울특별시 광진구 자양동 114-9번지 ,,,DJ노래방,2004-02-02 11:05:25,I,2018-08-31 23:59:59.0,,,,노래연습장업,유통관련업,,,,,,,,,,,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051995000010,19950620,,03,폐업,03,폐업,20170607,,,,462-9334,,,서울특별시 광진구 화양동 5-91번지 ,서울특별시 광진구 동일로22길 115  (화양동),,세븐,2017-06-07 16:15:49,I,2018-08-31 23:59:59.0,,206158.010872828    ,448727.569342409    ,노래연습장업,유통관련업,,,,,,,,,,11,4,N,N,N,Y,N,N,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051995000011,1995-09-11,,01,영업/정상,13,영업중,,,,,468-6048,,,,서울특별시 광진구 자양동 13-39 2층,서울특별시 광진구 동일로18길 37 (자양동,2층),,사과배 노래연습장,2023-07-17 17:51:47,U,2022-12-06 23:09:00.0,,205675.740414498,448591.739649712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051995000012,19951004,,01,영업/정상,13,영업중,,,,,2201-3342,,,,서울특별시 광진구 화양동 496-4번지 지하1층 ,서울특별시 광진구 광나루로22가길 18 (화양동,지하1층),,쏘렌토노래연습장,2015-10-05 18:39:30,I,2018-08-31 23:59:59.0,,206639.407530809    ,449275.574489766    ,노래연습장업,유통관련업,,,,154.31,,,,,,11,2,N,N,N,Y,N,N,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051995000013,19951026,,03,폐업,03,폐업,20070731,,,,468-5402,,143914,서울특별시 광진구 화양동 5-84번지 ,서울특별시 광진구 능동로 109  (화양동),,sbs,2007-09-03 17:03:25,I,2018-08-31 23:59:59.0,,206184.067177143    ,448738.840711486    ,노래연습장업,유통관련업,,,,,,,,,,,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051995000014,19951031,,03,폐업,03,폐업,20160404,,,,455-5548,,,,서울특별시 광진구 화양동 507-6번지 2층 ,서울특별시 광진구 광나루로24길 15 (화양동,2층),,큐피트 노래연습장,2016-04-05 15:28:58,I,2018-08-31 23:59:59.0,,206699.008710369    ,449267.337029212    ,노래연습장업,유통관련업,,,,119.83,,,,,,5,,N,N,N,,N,N,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051995000015,1995-11-28,,01,영업/정상,13,영업중,,,,,468-4806,,,,서울특별시 광진구 자양동 553-206 지층,서울특별시 광진구 뚝섬로 509-1 (자양동,지층),,별들의,2023-02-15 15:40:13,U,2022-12-01 23:07:00.0,,205853.675675514,448178.195307501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051995000016,19951206,,01,영업/정상,13,영업중,,,,,461-1834,,,,서울특별시 광진구 화양동 111-130번지 지층 ,서울특별시 광진구 능동로 179-1 (화양동,지층),,샹떼 코인,2016-10-12 09:24:27,I,2018-08-31 23:59:59.0,,206419.903422956    ,449395.912226317    ,노래연습장업,유통관련업,,,,201.96,,,,,,26,8,N,N,N,Y,N,N,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051995000017,19951206,,01,영업/정상,13,영업중,,,,,3436-0066,,,,서울특별시 광진구 능동 220-12번지 지하1층 ,서울특별시 광진구 능동로36길 13 (능동,지하1층),,쉬리 노래연습장,2014-11-27 17:28:12,I,2018-08-31 23:59:59.0,,206993.388842001    ,450447.231628217    ,노래연습장업,유통관련업,,,,110.92,,,,,,5,,N,N,N,,N,N,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051996000001,19960116,,01,영업/정상,13,영업중,,,,,3409-0317,,,,서울특별시 광진구 화양동 9-46번지 ,서울특별시 광진구 아차산로29길 36 (화양동),,돌체,2018-10-04 14:38:46,U,2018-10-06 02:36:16.0,,206024.186743789    ,448905.221379787    ,노래연습장업,유통관련업,,,,96.72,,,,,,6,5,N,N,N,Y,N,N,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051996000002,19960222,,03,폐업,03,폐업,19990629,,,,,,143841,서울특별시 광진구 자양동 7-7번지 ,서울특별시 광진구 아차산로 236  (자양동),,월드컵,2003-05-13 11:34:49,I,2018-08-31 23:59:59.0,,206062.341564534    ,448644.931034921    ,노래연습장업,유통관련업,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051996000003,19960305,,03,폐업,03,폐업,20000110,,,,,,143885,서울특별시 광진구 중곡동 41-43번지 ,서울특별시 광진구 긴고랑로 58  (중곡동),,키워드,2003-05-13 11:34:49,I,2018-08-31 23:59:59.0,,207220.078549616    ,451082.724599525    ,노래연습장업,유통관련업,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051996000004,19960418,,01,영업/정상,13,영업중,,,,,3436-6092,,,,서울특별시 광진구 자양동 666-0 ,서울특별시 광진구 뚝섬로56길 47 (자양동),,둥근달,2021-04-13 08:09:47,U,2021-04-15 02:40:00.0,,207254.877705621    ,447452.653781347    ,노래연습장업,유통관련업,,,,138,,,,,,8,3,N,N,N,Y,N,N,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051996000005,19960502,,03,폐업,03,폐업,20040630,,,,457-5965,,143847,서울특별시 광진구 능동 315-2번지 ,서울특별시 광진구 능동로 256  (능동),,타이거노래방,2004-06-30 15:59:38,I,2018-08-31 23:59:59.0,,206778.837495478    ,450057.379419437    ,노래연습장업,유통관련업,,,,,,,,,,,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
3040000,CDFF3242051996000006,19960502,,01,영업/정상,13,영업중,,,,,3437-1614,,,서울특별시 광진구 중곡동 78-35 지하1층 ,서울특별시 광진구 영화사로 11-1 (중곡동,지하1층),,르네상스 노래연습장,2021-10-21 10:27:30,U,2021-10-23 02:40:00.0,,207793.238734743    ,450655.551556237    ,노래연습장업,유통관련업,0,,,141,0,0,,0,0,6,2,N,N,N,Y,N,N,,,,,,0,,,,,,,,,,서울시광진구노래연습장업인허가정보.csv
