개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,건물지상층수,건물지하층수,사용시작지상층,사용끝지상층,사용시작지하층,사용끝지하층,한실수,양실수,욕실수,발한실여부,좌석수,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,세탁기수,여성종사자수,남성종사자수,회수건조수,침대수,다중이용업소여부,,,,,,,,,정보
3040000,3040000-204-1992-00864,19920924,,03,폐업,02,폐업,19971015,,,,02 4469276,24.12,143824,서울특별시 광진구 구의동 236-48번지 ,,,헤어월드,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,207428.058310389    ,449011.582677631    ,미용업,0,0,0,,0,,0,0,0,N,4,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1992-00865,19921019,,03,폐업,02,폐업,19960130,,,,02   00000,20.78,143883,서울특별시 광진구 중곡동 18-98번지 ,,,미희헤어피아,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,207667.092720424    ,451287.821258967    ,미용업,0,0,0,,0,,0,0,0,N,3,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1992-00866,19921022,,03,폐업,02,폐업,19970924,,,,02 4547275,17.40,143898,서울특별시 광진구 중곡동 24-28번지 ,,,미즈미용실,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,207571.932851106    ,451236.541318169    ,미용업,0,0,0,,0,,0,0,0,N,3,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1992-00867,19921022,,03,폐업,02,폐업,20080519,,,,02 4669336,24.00,143862,서울특별시 광진구 자양동 553-370번지 ,,,미즈김미용실,2003-10-15 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,205887.673204422    ,448099.707234808    ,미용업,3,,,1,,,,,,N,4,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1992-00868,19921022,,03,폐업,02,폐업,19970703,,,,02 4462439,16.56,143819,서울특별시 광진구 구의동 78-2번지 ,,,김민정미용실,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,207883.090424928    ,449707.571559893    ,미용업,0,0,0,,0,,0,0,0,N,3,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1992-00869,19921026,,03,폐업,02,폐업,20030226,,,,02 4660757,20.00,143896,서울특별시 광진구 중곡동 150-238번지 ,,,블랙헤어,2003-03-06 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,207392.492530093    ,450843.758817697    ,미용업,,,,,,,,,,N,3,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1992-00870,19921105,,03,폐업,02,폐업,19960205,,,,02   00000,15.05,143873,서울특별시 광진구 자양동 667-0번지 ,,,김머리방,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,207442.17222719     ,447564.441308066    ,미용업,0,0,0,,0,,0,0,0,N,3,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1992-00872,19921109,,03,폐업,02,폐업,20030226,,,,0222094516,27.00,143910,서울특별시 광진구 중곡동 603-1번지 ,,,하나헤어클리닉,2003-03-06 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,207609.718512494    ,452054.540092723    ,미용업,,,,,,,,,,N,3,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1992-00873,19921109,,03,폐업,02,폐업,20030819,,,,02 4997218,17.16,143900,서울특별시 광진구 중곡동 174-148번지 ,,,진미용실,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,,,미용업,0,0,0,,0,,0,0,0,N,3,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1992-00874,19921119,,03,폐업,02,폐업,20160523,,,,02 4530408,20.00,143866,서울특별시 광진구 자양동 624-18번지 ,서울특별시 광진구 뚝섬로51길 82 (자양동),05057,세방미용실,2003-10-01 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,207206.857646982    ,448133.792812486    ,미용업,2,,,,,,,,,N,3,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1992-00876,19921119,,03,폐업,02,폐업,20030226,,,,0234368353,15.67,143865,서울특별시 광진구 자양동 606-40번지 ,,,뷰티웨이,2003-03-05 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,206882.230011987    ,447726.352871281    ,미용업,,,,,,,,,,N,3,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1992-00877,19921123,,03,폐업,02,폐업,20080808,,,,02 4589760,49.50,143888,서울특별시 광진구 중곡동 98-22번지 ,,,김민선헤어뱅크,2003-04-08 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,207969.48740758     ,450408.823529991    ,미용업,4,,,,,,,,,N,5,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1992-00879,19921126,,03,폐업,02,폐업,19951027,,,,02   00000,31.59,143915,서울특별시 광진구 화양동 111-114번지 ,,,헤어월드,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,206411.586296227    ,449410.214761756    ,미용업,0,0,0,,0,,0,0,0,N,5,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1992-00880,19921126,,03,폐업,02,폐업,20030226,,,,02 4637298,85.68,143915,서울특별시 광진구 화양동 111-130번지 ,,,티타니아투미용실,2003-03-06 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,206419.903422956    ,449395.912226317    ,미용업,,,,,,,,,,N,9,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1992-00882,19921214,,03,폐업,02,폐업,19980608,,,,02 4989425,17.20,143912,서울특별시 광진구 중곡동 619-8번지 ,,,영미용실,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,206787.211041676    ,450965.050201979    ,미용업,0,0,0,,0,,0,0,0,N,3,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1992-00884,19921222,,03,폐업,02,폐업,20030226,,,,02 4462279,15.08,143865,서울특별시 광진구 자양동 605-30번지 ,,,윤미용실,2003-03-05 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,206907.850814228    ,447640.601132788    ,미용업,,,,,,,,,,N,3,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1992-00886,19921228,,03,폐업,02,폐업,19951114,,,,02   0,15.30,143824,서울특별시 광진구 구의동 241-5번지 ,,,김명숙미용실,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,207741.646633164    ,448688.627215827    ,미용업,0,0,0,,0,,0,0,0,N,3,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1992-00887,19921228,,03,폐업,02,폐업,19961018,,,,02 4533621,18.96,143875,서울특별시 광진구 자양동 682-29번지 ,,,금동희미용실,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,207665.719518905    ,447877.740225651    ,미용업,0,0,0,,0,,0,0,0,N,3,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1992-00990,19920403,,03,폐업,02,폐업,20031111,,,,02 4460297,28.50,143890,서울특별시 광진구 중곡동 116-1번지 ,,,블루엔레드,2003-03-03 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,207660.082446992    ,450284.520779491    ,미용업,2,,,1,,,,,,N,4,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1992-00991,19921222,,03,폐업,02,폐업,19960517,,,,02 4545572,15.48,143858,서울특별시 광진구 자양동 471-105번지 ,,,윤희미용실,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,,,미용업,0,0,0,,0,,0,0,0,N,3,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1992-01315,19920121,,03,폐업,02,폐업,19971126,,,,02 4558598,16.80,143826,서울특별시 광진구 구의동 248-10번지 ,,,금실,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,207544.952233068    ,448776.933831179    ,미용업,0,0,0,,0,,0,0,0,N,3,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1992-01316,19920214,,03,폐업,02,폐업,19950323,,,,02   00000,63.16,143828,서울특별시 광진구 구의동 257-92번지 ,,,모드니에,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,207536.45787497     ,448435.26694087     ,미용업,0,0,0,,0,,0,0,0,N,5,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1992-01317,19920525,,03,폐업,02,폐업,19940127,,,,0204521594,17.36,143820,서울특별시 광진구 구의동 120-0번지 ,,,에스터,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,207987.533188785    ,449343.74987907     ,미용업,0,0,0,,0,,0,0,0,N,3,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1992-01318,19920702,,03,폐업,02,폐업,19950418,,,,02   00000,15.11,143867,서울특별시 광진구 자양동 657-11번지 ,,,새리,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,207338.029471253    ,447912.87922209     ,미용업,0,0,0,,0,,0,0,0,N,3,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1992-01320,19920929,,03,폐업,02,폐업,19931103,,,,0200000000,18.50,143888,서울특별시 광진구 중곡동 84-350번지 ,,,진뷰티솝,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,,,미용업,0,0,0,,0,,0,0,0,N,3,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1992-01321,19921022,,03,폐업,02,폐업,19941103,,,,0200000000,.00,143917,서울특별시 광진구 화양동 46-17번지 ,,,이제이,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,205873.727743379    ,448936.349040391    ,미용업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1992-01322,19921119,,03,폐업,02,폐업,20030226,,,,0200000000,18.24,143866,서울특별시 광진구 자양동 616-9번지 ,,,샤론,2003-03-05 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,206885.30898533     ,447836.879716972    ,미용업,,,,,,,,,,N,3,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1992-01323,19921214,,03,폐업,02,폐업,19951215,,,,0200000000,20.13,143822,서울특별시 광진구 구의동 220-35번지 ,,,골드,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,207845.75982067     ,448560.664997714    ,미용업,0,0,0,,0,,0,0,0,N,3,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00379,19930326,,03,폐업,02,폐업,20040115,,,,02 4532243,20.29,143907,서울특별시 광진구 중곡동 297-19번지 ,,,갤러리아 헤어샵,2002-09-05 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,207584.070917319    ,451750.086872017    ,미용업,0,0,0,,0,,0,0,0,N,4,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00380,19930512,,03,폐업,02,폐업,19960429,,,,02 4690153,16.67,143841,서울특별시 광진구 자양동 5-70번지 ,,,조영해헤어박스,2002-03-25 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,206006.397749225    ,448618.53353662     ,미용업,0,0,0,,0,,0,0,0,N,3,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00381,19930908,,03,폐업,02,폐업,20030226,,,,02 4995925,22.04,143904,서울특별시 광진구 중곡동 246-59번지 ,,,아성미용실,2003-03-06 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,206838.019021314    ,451115.916607941    ,미용업,,,,,,,,,,N,3,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00408,19930422,,03,폐업,02,폐업,19981218,,,,02 4574746,16.26,143885,서울특별시 광진구 중곡동 50-3번지 ,,,명동미용실,1999-02-04 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,207332.411445378    ,450873.927122218    ,미용업,0,0,0,,0,,0,0,0,N,3,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00409,19930826,,03,폐업,02,폐업,20030805,,,,0222014345,24.00,143824,서울특별시 광진구 구의동 240-6번지 ,,,머리하기 좋은날,2003-04-15 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,207646.508174521    ,448819.643600825    ,미용업,3,,,,,,,,,N,3,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00419,19930312,,03,폐업,02,폐업,20040311,,,,02 4555593,24.00,143898,서울특별시 광진구 중곡동 161-28번지 ,,,지늬?실,2004-03-24 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,207090.279232825    ,450804.83791896     ,미용업,4,,,1,,,,,,N,4,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00500,19930305,,03,폐업,02,폐업,20030226,,,,02 4628604,15.30,143839,서울특별시 광진구 군자동 144-10번지 ,,,연경미용실,2003-03-05 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,206359.54826389     ,450334.307546466    ,미용업,,,,,,,,,,N,3,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00521,19931111,,03,폐업,02,폐업,19981020,,,,02 4675281,12.55,143912,서울특별시 광진구 중곡동 624-21번지 ,,,경희미용실,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,206753.685769902    ,450894.443898284    ,미용업,0,0,0,,0,,0,0,0,N,2,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00543,19930821,,03,폐업,02,폐업,20050805,,,,0222013319,18.36,143890,서울특별시 광진구 중곡동 126-4번지 ,,,창조,2003-04-03 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,207595.86309056     ,450753.875840698    ,미용업,,,,,,,,,,N,3,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00624,19930511,,03,폐업,02,폐업,20030226,,,,02 4453290,12.00,143826,서울특별시 광진구 구의동 251-43번지 ,,,명문미용실,2003-03-05 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,207419.530539792    ,448608.428180376    ,미용업,,,,,,,,,,N,2,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00690,19931101,,03,폐업,02,폐업,20050325,,,,0222012773,76.05,143832,서울특별시 광진구 구의동 631-1번지 현대프라임A.1층 ,,,비젼프로헤어,2003-10-18 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,208558.286631653    ,448353.905156369    ,미용업,5,,,1,,,,,,N,5,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00733,19931108,,03,폐업,02,폐업,20030226,,,,02 4565669,51.79,143872,서울특별시 광진구 자양동 650-6번지 ,,,세레나미용실,2003-03-06 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,207228.607496566    ,447517.95004762     ,미용업,,,,,,,,,,N,6,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00783,19930106,,03,폐업,02,폐업,20050314,,,,02 4533606,26.00,143758,서울특별시 광진구 자양동 227-96번지 ,,,란헤어월드,2003-10-02 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,206607.718651174    ,448341.793934189    ,미용업,2,,,1,,,,,,N,3,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00888,19930111,,01,영업/정상,01,영업,,,,,02 4548706,27.00,143895,서울특별시 광진구 중곡동 150-65 ,서울특별시 광진구 용마산로 100 (중곡동),04941,전창기헤어팔라미용실,2020-11-20 20:40:13,U,2020-11-22 02:40:00.0,일반미용업,207645.203724018    ,451151.166172295    ,미용업,4,,,,,,,,,N,4,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00889,19930208,,03,폐업,02,폐업,19990615,,,,02 4443939,17.03,143821,서울특별시 광진구 구의동 207-40번지 ,,,주현미용실,1999-06-16 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,208084.418564106    ,448735.372890065    ,미용업,0,0,0,,0,,0,0,0,N,3,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00890,19930313,,03,폐업,02,폐업,20030226,,,,02,15.18,143842,서울특별시 광진구 자양동 846-16번지 ,,,박정숙헤어컬,2003-03-05 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,205728.794603081    ,448417.516072772    ,미용업,,,,,,,,,,N,3,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00892,19930318,,03,폐업,02,폐업,20040227,,,,02 4990766,21.00,143903,서울특별시 광진구 중곡동 221-24번지 ,,,머리세상,2003-10-17 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,207196.182451638    ,451358.526879389    ,미용업,4,,,1,,,,,,N,4,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00893,19930408,,03,폐업,02,폐업,20071101,,,,02 4549910,20.00,143889,서울특별시 광진구 중곡동 115-1번지 ,,,이경숙헤어코디,2003-03-25 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,207856.076122688    ,450146.383065946    ,미용업,4,,,1,,,,,,N,3,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00895,19930426,,03,폐업,02,폐업,19970813,,,,02 4990514,29.07,143917,서울특별시 광진구 화양동 47-18번지 ,,,조정애미용실,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,205978.431645756    ,448855.566917597    ,미용업,0,0,0,,0,,0,0,0,N,2,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00896,19930514,,03,폐업,02,폐업,20030226,,,,02 4627069,48.02,143914,서울특별시 광진구 화양동 2-48번지 ,,,이창헤어테크미용실,2003-03-06 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,206313.787937645    ,449079.242642943    ,미용업,,,,,,,,,,N,5,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00897,19930517,,03,폐업,02,폐업,20030226,,,,02 4560233,38.25,143873,서울특별시 광진구 자양동 663-36번지 ,,,깎꼬뽁꼬미용실,2003-03-06 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,,,미용업,,,,,,,,,,N,6,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00898,19930531,,03,폐업,02,폐업,20040923,,,,02 4687802,15.24,143838,서울특별시 광진구 군자동 468-9번지 ,,,솔미용실,2003-03-05 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,206650.164815549    ,450587.105624859    ,미용업,2,,,1,,,,,,N,3,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00899,19930602,,03,폐업,02,폐업,20030226,,,,024479 576,17.85,143866,서울특별시 광진구 자양동 614-18번지 ,,,지나미용실,2003-03-05 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,206767.686722038    ,447943.040647056    ,미용업,,,,,,,,,,N,3,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00900,19930609,,01,영업/정상,01,영업,,,,,02 4461896,21.00,143853,서울특별시 광진구 자양동 225-28번지 1층 ,서울특별시 광진구 아차산로41길 40, 1층 (자양동),05028,댕기머리,2018-12-05 11:26:49,U,2018-12-07 02:40:00.0,일반미용업,206788.630056723    ,448491.250511324    ,미용업,4,,,1,,,,,,N,3,,,,,,,,,,N,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00901,19930615,,01,영업/정상,01,영업,,,,,02 4470658,35.00,143872,서울특별시 광진구 자양동 651-3번지 ,서울특별시 광진구 뚝섬로52나길 25 (자양동),05101,조희미용실,2020-06-23 18:09:12,U,2020-06-25 02:40:00.0,일반미용업,207058.952986805    ,447603.819954673    ,미용업,4,,,1,,,,,,N,34,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00902,19930708,,01,영업/정상,01,영업,,,,,02 4537470,55.00,143858,서울특별시 광진구 자양동 471 ,서울특별시 광진구 뚝섬로40길 33 (자양동),05092,이은숙헤어코디,2020-11-18 14:19:47,U,2020-11-20 02:40:00.0,일반미용업,206349.267745491    ,447794.229280533    ,미용업,2,0,0,1,0,0,0,0,0,N,6,,,,,0,,,0,0,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00903,19930720,,03,폐업,02,폐업,20070214,,,,02 4562838,27.05,143926,서울특별시 광진구 화양동 467-1번지 ,,,백조미용실,2003-10-24 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,206866.457189607    ,449241.56138495     ,미용업,4,,,1,,,,,,N,3,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00904,19930803,,01,영업/정상,01,영업,,,,,02 4542036,40.00,143852,서울특별시 광진구 자양동 230-5번지 ,서울특별시 광진구 아차산로42길 35 (자양동),05054,란미용실,2020-06-05 10:37:50,U,2020-06-07 02:40:00.0,일반미용업,206909.140504745    ,448182.899636704    ,미용업,4,,,1,,,,,,N,4,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00905,19930806,,03,폐업,02,폐업,19990611,,,,02 4655779,45.76,143840,서울특별시 광진구 군자동 361-25번지 ,,,개성시대미용실,1999-06-15 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,206322.32617093     ,449541.914006032    ,미용업,0,0,0,,0,,0,0,0,N,6,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00907,19930814,,01,영업/정상,01,영업,,,,,02 4639048,17.17,143916,서울특별시 광진구 화양동 35-59 ,서울특별시 광진구 동일로26길 46 (화양동),05015,진선미헤어?,2020-12-16 15:20:59,U,2020-12-18 02:40:00.0,일반미용업,205967.66855044     ,449163.105123155    ,미용업,4,,,1,,,,,,N,3,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00908,19930816,,03,폐업,02,폐업,20030226,,,,02 4648865,21.68,143917,서울특별시 광진구 화양동 48-13번지 ,,,고금란미용실,2003-03-06 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,205918.65746891     ,448783.303514691    ,미용업,,,,,,,,,,N,4,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00909,19930817,,03,폐업,02,폐업,20030226,,,,02 4687750,18.36,143916,서울특별시 광진구 화양동 33-56번지 ,,,손영희헤어타운,2003-03-06 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,206030.600420642    ,449155.563264829    ,미용업,,,,,,,,,,N,3,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00910,19930820,,03,폐업,02,폐업,19990611,,,,02 4563136,17.34,143873,서울특별시 광진구 자양동 678-6번지 ,,,개성시대미용실,1999-06-15 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,207428.999250506    ,447627.764185683    ,미용업,0,0,0,,0,,0,0,0,N,3,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00911,19930824,,03,폐업,02,폐업,20030226,,,,02 4447871,16.92,143873,서울특별시 광진구 자양동 667-1번지 ,,,산호미용실,2003-03-06 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,207390.776533235    ,447493.293396568    ,미용업,,,,,,,,,,N,3,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00912,19930911,,03,폐업,02,폐업,19990526,,,,02 4461800,24.48,143821,서울특별시 광진구 구의동 209-44번지 ,,,이진헤어샵,1999-07-06 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,207958.110735646    ,448660.290828559    ,미용업,0,0,0,,0,,0,0,0,N,4,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00913,19930911,,03,폐업,02,폐업,19971024,,,,02 2012117,20.88,143867,서울특별시 광진구 자양동 655-32번지 ,,,모드니에미용실,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,207267.709983694    ,447836.494724878    ,미용업,0,0,0,,0,,0,0,0,N,4,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00914,19930927,,03,폐업,02,폐업,20030226,,,,02 4690264,58.20,143841,서울특별시 광진구 자양동 7-30번지 ,,,클래식미용실,2003-03-05 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,205927.723813941    ,448680.236049743    ,미용업,,,,,,,,,,N,6,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00915,19931002,,03,폐업,02,폐업,19981124,,,,0234092114,15.37,143862,서울특별시 광진구 자양동 553-482번지 ,,,민경숙미용실,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,205859.991714711    ,448261.448115536    ,미용업,0,0,0,,0,,0,0,0,N,3,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00916,19931007,,03,폐업,02,폐업,19990325,,,,02   0,23.50,143846,서울특별시 광진구 자양동 192-24번지 ,,,호수미용실,1999-03-26 00:00:00,I,2018-08-31 23:59:59.0,일반미용업,205367.268135886    ,448000.951265075    ,미용업,0,0,0,,0,,0,0,0,N,3,,,,,,,,,,N,,,,,,,,,서울시광진구미용업인허가정보.csv
3040000,3040000-204-1993-00917,19931025,,01,영업/정상,01,영업,,,,,0262123015,30.00,143876,서울특별시 광진구 자양동 695-1 상가 2층동 206호,서울특별시 광진구 구의강변로 11, 2층동 206호 (자양동,상가),05115,김소희미용실,2020-12-15 14:51:16,U,2020-12-17 02:40:00.0,일반미용업,207959.918374166    ,447868.230616602    ,미용업,2,,,2,,,,,,N,4,,,,,,,,,,N,,,,,,,서울시광진구미용업인허가정보.csv
