개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,건물지상층수,건물지하층수,사용시작지상층,사용끝지상층,사용시작지하층,사용끝지하층,한실수,양실수,욕실수,발한실여부,좌석수,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,세탁기수,여성종사자수,남성종사자수,회수건조수,침대수,다중이용업소여부,,,정보
3040000,3040000-202-1984-00114,19840705,,03,폐업,02,폐업,19951207,,,,0204679287,127.70,143877,서울특별시 광진구 자양동 548-3번지 ,,,경동탕,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,205963.789092452    ,448319.67918897     ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1984-00115,19841024,,03,폐업,02,폐업,19990706,,,,024650 922,.00,143190,서울특별시 광진구 자양동 559-379번지 ,,,천일,2002-07-31 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,,,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1985-00035,19850904,,03,폐업,02,폐업,20020115,,,,02 4466542,194.25,143915,서울특별시 광진구 화양동 92-3번지 ,,,모진목욕탕,2002-07-31 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,206411.156552359    ,449203.074318198    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1985-00038,19850128,,03,폐업,02,폐업,20000301,,,,02 4686919,137.64,143837,서울특별시 광진구 군자동 36-0번지 ,,,대원탕,2003-03-19 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,206515.754766314    ,450473.933339112    ,공동탕업,,,,,,,,,,N,,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1985-00049,19851114,,01,영업/정상,01,영업,,,,,02 4577080,309.97,143896,서울특별시 광진구 중곡동 150-178,서울특별시 광진구 긴고랑로 91 (중곡동),04936,경원탕,2022-10-05 09:44:55,U,2021-10-31 00:07:00.0,공동탕업,207514.918490401,450933.383229403,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1985-00112,19850130,,03,폐업,02,폐업,19910528,,,,02 4527065,220.60,143875,서울특별시 광진구 자양동 685-4번지 ,,,광진탕,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,207597.624173402    ,447754.934754273    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1985-00113,19850130,,03,폐업,02,폐업,19910629,,,,02 4538098,230.89,143875,서울특별시 광진구 자양동 687-0번지 ,,,한양탕,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,207719.84779687     ,447773.388572371    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1985-00118,19850902,,03,폐업,02,폐업,20181113,,,,024555 000,257.34,143800,서울특별시 광진구 광장동 21번지 ,서울특별시 광진구 워커힐로 177 (광장동),04963,매튜스사우나,2018-11-13 15:02:25,U,2018-11-15 02:36:27.0,목욕장업 기타,209766.973555533    ,450385.000713887    ,목욕장업 기타,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,0,0,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1985-00119,19850118,,03,폐업,02,폐업,19970630,,,,024530 123,.00,143858,서울특별시 광진구 자양동 466-8번지 ,,,영동,2002-07-31 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,206324.446092607    ,447831.329438269    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1986-00069,19861201,,03,폐업,02,폐업,20070628,,,,0204536612,207.56,143806,서울특별시 광진구 광장동 257-11번지 ,,,정인탕,2002-09-07 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,,,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1986-00075,19860902,,03,폐업,02,폐업,19970602,,,,02 4533477,345.48,143864,서울특별시 광진구 자양동 581-3번지 ,,,자양온천탕,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,206582.194379876    ,447827.346331667    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1986-00083,19860118,,03,폐업,02,폐업,19970630,,,,02 4530123,285.80,143858,서울특별시 광진구 자양동 466-8번지 ,,,영동온천탕,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,206324.446092607    ,447831.329438269    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1986-00084,19861215,,03,폐업,02,폐업,19951025,,,,0211111111,.00,143840,서울특별시 광진구 군자동 350-3번지 ,,,서린,2002-07-31 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,206038.869513525    ,449844.379971087    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1986-00085,19860603,,03,폐업,02,폐업,19980819,,,,124675 180,.00,143838,서울특별시 광진구 군자동 469-22번지 ,,,녹천,2002-08-19 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,206678.650243653    ,450573.359771289    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1986-00086,19860902,,03,폐업,02,폐업,19970602,,,,021111 111,.00,143864,서울특별시 광진구 자양동 581-3번지 ,,,자양온천,2002-07-31 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,206582.194379876    ,447827.346331667    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1987-00053,19870619,,03,폐업,02,폐업,20060731,,,,02 4911527,263.05,143909,서울특별시 광진구 중곡동 561-3번지 ,,,경성탕,2004-08-19 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,207255.012800448    ,452100.903431521    ,공동탕업,,,,,,,,,,N,,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1987-00084,19870929,,03,폐업,02,폐업,19980523,,,,02 4982539,144.00,143839,서울특별시 광진구 군자동 341-44번지 ,,,청운탕,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,206093.656095433    ,449958.961997649    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1987-00085,19871002,,03,폐업,02,폐업,19970204,,,,02 4589111,974.71,143873,서울특별시 광진구 자양동 663-21번지 ,,,성동대중탕,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,207368.624495222    ,447632.296040333    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1987-00086,19871226,,01,영업/정상,01,영업,,,,,02  444 5557,401.08,143888,서울특별시 광진구 중곡동 81-2번지 ,서울특별시 광진구 자양로53길 109 (중곡동),04949,매일온천탕,2019-03-29 15:10:28,U,2019-03-31 02:40:00.0,공동탕업,207810.403785191    ,450516.672626436    ,공동탕업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,0,0,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1987-00087,19870927,,03,폐업,02,폐업,19980523,,,,021982 539,.00,143839,서울특별시 광진구 군자동 341-44번지 ,,,청운,2002-07-31 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,206093.656095433    ,449958.961997649    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1987-00088,19871002,,03,폐업,02,폐업,19970204,,,,0211111111,.00,143873,서울특별시 광진구 자양동 663-21번지 ,,,성동대중,2002-07-31 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,207368.624495222    ,447632.296040333    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1988-00020,19880516,,01,영업/정상,01,영업,,,,,02 4589333,578.36,143862,서울특별시 광진구 자양동 553-501번지 ,서울특별시 광진구 뚝섬로 552 (자양동),05090,비취보석대중탕,2016-01-27 16:20:12,I,2018-08-31 23:59:59.0,공동탕업,206230.081675753    ,448001.810333908    ,공동탕업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,0,0,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1988-00087,19880109,,03,폐업,02,폐업,20150226,,,,02  462 6666,957.06,143914,서울특별시 광진구 화양동 10-1번지 ,서울특별시 광진구 능동로13길 39 (화양동),05016,역발산센터,2015-02-26 11:21:16,I,2018-08-31 23:59:59.0,공동탕업+찜질시설서비스영업,206107.775163579    ,449029.342177779    ,공동탕업+찜질시설서비스영업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,0,0,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1989-00088,19891017,,03,폐업,02,폐업,20060529,,,,02 4658500,691.54,143840,서울특별시 광진구 군자동 355-1번지 ,,,삼부사우나,2004-06-19 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,205967.569066641    ,449666.965763188    ,공동탕업,,,,,,,,,,N,,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1989-00089,19891230,,03,폐업,02,폐업,19980812,,,,02 4522150,515.06,143821,서울특별시 광진구 구의동 199-90번지 ,,,신흥탕,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,,,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1989-00104,19890329,,03,폐업,02,폐업,20060316,,,,02 4526387,569.11,143851,서울특별시 광진구 자양동 216-4번지 ,,,로얄대중탕,2005-09-09 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,207521.652888219    ,448292.246800144    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1989-00115,19890909,,03,폐업,02,폐업,19950703,,,,02 4474532,508.40,143200,서울특별시 광진구 구의동 546-1번지 ,,,동서울터미널목욕탕,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,208201.993320839    ,447967.299542306    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1989-00116,19891230,,03,폐업,02,폐업,19980812,,,,024446 325,.00,143821,서울특별시 광진구 구의동 199-90번지 ,,,신흥,2002-07-31 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,,,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1990-00030,19901116,,03,폐업,02,폐업,19980413,,,,02 4531734,505.52,143814,서울특별시 광진구 광장동 484-0번지 2필지 ,,,현대탕,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,208644.819209521    ,448711.725750126    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1990-00090,19900228,,03,폐업,02,폐업,20170502,,,,0204696701,716.69,143914,서울특별시 광진구 화양동 7-2번지 ,서울특별시 광진구 아차산로 237 (화양동),05018,건국대중목욕탕,2017-05-02 16:09:58,I,2018-08-31 23:59:59.0,공동탕업,206095.633064738    ,448699.143307408    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1990-00091,19901116,,03,폐업,02,폐업,19980413,,,,02 4531734,.00,143814,서울특별시 광진구 광장동 484번지 외 2필지 ,,,현대탕,2002-08-19 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,208644.819209521    ,448711.725750126    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1991-00117,19910501,,03,폐업,02,폐업,19980810,,,,02 4551100,.00,143831,서울특별시 광진구 구의동 595-0번지 ,,,(주)동서울관광호텔한증막업,2001-11-29 00:00:00,I,2018-08-31 23:59:59.0,한증막업,208051.884671132    ,447994.805558304    ,한증막업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1991-00118,19910315,,03,폐업,02,폐업,19950703,,,,024448 803,.00,143200,서울특별시 광진구 구의동 546-1번지 ,,,동서울,2002-07-31 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,208201.993320839    ,447967.299542306    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1992-00092,19920901,,03,폐업,02,폐업,20010922,,,,02 4986247,369.74,143916,서울특별시 광진구 화양동 18-3번지 ,,,헬탑대중사우나,2003-03-19 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,206134.078109767    ,449495.06302528     ,공동탕업,,,,,,,,,,N,,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1992-00094,19920926,,03,폐업,02,폐업,20070730,,,,02 4550886,285.81,143889,서울특별시 광진구 중곡동 115-1번지 ,,,대공원탕,2004-03-16 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,207856.076122688    ,450146.383065946    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1992-00096,19921120,,03,폐업,02,폐업,20020507,,,,02 4621768,260.26,143916,서울특별시 광진구 화양동 34-48번지 ,,,조양대중탕,2002-07-31 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,206008.177641695    ,448982.600677679    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1993-00021,19930709,,03,폐업,02,폐업,20000703,,,,02 4471081,351.56,143817,서울특별시 광진구 구의동 54-13번지 ,,,조영목욕탕,2000-07-03 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,207979.88297951     ,449841.076765545    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1993-00026,19931015,,03,폐업,02,폐업,19990413,,,,02 4578036,476.67,143849,서울특별시 광진구 능동 246-9번지 ,,,동림대중탕,1999-04-14 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,207447.364228031    ,450262.68711335     ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1993-00098,19930709,,03,폐업,02,폐업,20170402,,,,02 4565558,707.07,143831,서울특별시 광진구 구의동 596-5번지 ,서울특별시 광진구 뚝섬로 742 (구의동),05115,동방대중목욕탕,2017-03-20 13:50:41,I,2018-08-31 23:59:59.0,공동탕업,208006.504810197    ,447998.924380413    ,공동탕업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,0,0,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1993-00099,19930709,,03,폐업,02,폐업,20000713,,,,02 4471081,.00,143817,서울특별시 광진구 구의동 54-13번지 ,,,조영목욕탕,2002-08-19 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,207979.88297951     ,449841.076765545    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1993-00100,19931015,,03,폐업,02,폐업,19990413,,,,02 4578036,.00,143849,서울특별시 광진구 능동 246-9번지 ,,,동림목욕탕,2002-08-19 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,207447.364228031    ,450262.68711335     ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1994-00025,19941123,,03,폐업,02,폐업,20050110,,,,02 2011422,519.85,143802,서울특별시 광진구 광장동 148-11번지 ,,,삼우대중목욕탕,2002-09-07 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,209506.54940258     ,449634.030106178    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1994-00097,19940119,,03,폐업,02,폐업,20030725,,,,02 4681910,340.14,143842,서울특별시 광진구 자양동 23-4번지 ,,,미도대중목욕탕,2003-02-18 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,205606.03952062     ,448838.919164077    ,공동탕업,,,,,,,,,,N,,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1994-00100,19940131,,03,폐업,02,폐업,20021001,,,,02 4464020,331.38,143864,서울특별시 광진구 자양동 584-3번지 ,,,대양목욕탕,2003-03-19 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,206554.660007199    ,447700.642403113    ,공동탕업,,,,,,,,,,N,,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1994-00101,19940204,,01,영업/정상,01,영업,,,,,02 4562296,609.16,143863,서울특별시 광진구 자양동 580-9번지 ,서울특별시 광진구 뚝섬로 585 (자양동),05068,건강대중탕,2016-01-27 16:27:25,I,2018-08-31 23:59:59.0,공동탕업,206568.236371191    ,447940.022480401    ,공동탕업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,0,0,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1995-00023,19950415,,03,폐업,02,폐업,20090924,,,,02 4548645,670.00,143926,서울특별시 광진구 화양동 307-0번지 ,,,파크뷰,2009-04-30 08:23:01,I,2018-08-31 23:59:59.0,공동탕업,207027.90523073     ,449017.182232155    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,0,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1995-00029,19950519,,03,폐업,02,폐업,20051223,,,,02 2015656,405.23,143847,서울특별시 광진구 능동 153-0번지 ,,,능동목욕탕,2002-09-07 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,207031.559177653    ,450104.999351761    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1996-00070,19961220,,03,폐업,02,폐업,20140310,,,,02 4672744,830.30,143903,서울특별시 광진구 중곡동 231-1번지 ,서울특별시 광진구 면목로 127 (중곡동),04911,신성24시보석사우나,2011-04-20 09:09:08,I,2018-08-31 23:59:59.0,공동탕업+찜질시설서비스영업,207019.192311058    ,451435.772826853    ,공동탕업+찜질시설서비스영업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,0,0,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1996-00105,19960115,,01,영업/정상,01,영업,,,,,02 4985592,1,042.01,143900,서울특별시 광진구 중곡동 169-80 ,서울특별시 광진구 용마산로 171, 지하1~지상1층 (중곡동),04903,실로암 목욕장,2022-01-14 18:04:01,U,2022-01-16 02:40:00.0,공동탕업,207487.025205602    ,451864.561543605    ,공동탕업,0,0,1,1,1,1,0,0,0,N,0,,,,,0,0,0,0,0,N,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1997-00103,19970109,,01,영업/정상,01,영업,,,,,02 4381565,500.32,143909,서울특별시 광진구 중곡동 579-1 ,서울특별시 광진구 면목로17길 40 (중곡동),04901,광명대중사우나,2021-05-10 13:06:10,U,2021-05-12 02:40:00.0,공동탕업,207092.481119161    ,452070.118445356    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1997-00106,19970409,,01,영업/정상,01,영업,,,,,02453 3233,694.69,143832,서울특별시 광진구 구의동 631-1번지 ,서울특별시 광진구 광나루로56길 63, 지층 (구의동, 프라임프라자상가),05119,프라임 노다지 사우나,2019-09-23 16:03:46,U,2019-09-25 02:40:00.0,공동탕업+찜질시설서비스영업,208558.286631653    ,448353.905156369    ,공동탕업+찜질시설서비스영업,,,,,2,2,,,,N,,,,,,,,,,,N,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1997-00107,19970828,,03,폐업,02,폐업,20060518,,,,02 4530123,284.23,143190,서울특별시 광진구 자양동 466-8번지 ,13 ,,,영동탕,2005-06-15 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,206324.446092607    ,447831.329438269    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1997-00108,19971215,,01,영업/정상,01,영업,,,,,02 4663912,419.39,143839,서울특별시 광진구 군자동 103번지 ,서울특별시 광진구 군자로 108 (군자동),05004,세종대중목욕탕,2014-07-02 10:43:24,I,2018-08-31 23:59:59.0,공동탕업,206299.7504918      ,450037.825730524    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1998-00109,19980416,,03,폐업,02,폐업,20000620,,,,02 4531734,504.96,143814,서울특별시 광진구 광장동 484-0번지 ,,,현대목욕탕,2001-05-24 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,208644.819209521    ,448711.725750126    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1998-00110,19980611,,03,폐업,02,폐업,20210406,,,,02 4992020,850.16,143842,서울특별시 광진구 자양동 846-9 ,서울특별시 광진구 뚝섬로27길 45 (자양동),05078,태영대중목욕탕,2021-04-06 13:17:18,U,2021-04-08 02:40:00.0,공동탕업,205761.443344855    ,448433.710316333    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1998-00116,19981030,,03,폐업,02,폐업,19990120,,,,02   0,.00,143831,서울특별시 광진구 구의동 595-0번지 ,,,(주)동서울관광호텔가족탕,1999-01-22 00:00:00,I,2018-08-31 23:59:59.0,목욕장업 기타,208051.884671132    ,447994.805558304    ,목욕장업 기타,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-1999-00120,19990526,,03,폐업,02,폐업,20220705,,,,02 4463338,522.45,143826,서울특별시 광진구 구의동 252-14,서울특별시 광진구 자양로 126 (구의동),05043,황지사우나,2022-07-05 13:34:40,U,2021-12-07 00:07:00.0,공동탕업,207325.576921423,448526.049057258,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-2000-00001,20000908,,03,폐업,02,폐업,20061215,,,,02499 9555,1,320.00,143845,서울특별시 광진구 자양동 74-14번지 ,,,서울레저그레이트(주),2006-05-23 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,205828.733665313    ,447787.808415064    ,공동탕업,,,,,,,,,,N,,,,,,,,,,,N,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-2000-00002,20001121,,03,폐업,02,폐업,20200211,,,,02453 5131,462.00,143803,서울특별시 광진구 광장동 188-2번지 ,서울특별시 광진구 아차산로78길 147 (광장동),04969,한강호텔사우나(쉬리),2020-02-11 16:15:26,U,2020-02-13 02:40:00.0,공동탕업,209602.113978282    ,449468.709626347    ,공동탕업,0,0,1,1,0,0,0,0,0,N,0,,,,,0,,,0,0,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-2000-00003,20001204,,01,영업/정상,01,영업,,,,,02  34371212,792.00,143814,서울특별시 광진구 광장동 484번지 ,서울특별시 광진구 광나루로 635, 지층 201호 (광장동, 현대3단지 A상가),04974,현대싸파리대중사우나,2020-02-27 11:36:56,U,2020-02-29 02:40:00.0,공동탕업,208644.819209521    ,448711.725750126    ,공동탕업,0,0,0,0,1,1,0,0,0,N,0,,,,,0,,,0,0,N,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-2001-00001,20010108,,03,폐업,02,폐업,20061214,,,,024526 105,330.00,143873,서울특별시 광진구 자양동 679-30번지 ,,,대성목욕탕,2002-09-07 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,207477.249050622    ,447754.123727158    ,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-2001-00002,20011207,,03,폐업,02,폐업,20211202,,,,024994 393,1,650.00,143915,서울특별시 광진구 화양동 110-37 ,서울특별시 광진구 능동로19길 47 (화양동),05009,메사빌보석사우나,2021-12-02 09:18:44,U,2021-12-07 02:40:00.0,공동탕업+찜질시설서비스영업,206219.841921018    ,449420.862074319    ,공동탕업+찜질시설서비스영업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,0,0,0,0,N,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-2001-00003,20011226,,01,영업/정상,01,영업,,,,,02452 3688,495.00,143888,서울특별시 광진구 중곡동 79-9번지 ,서울특별시 광진구 용마산로 44, 지하1층 (중곡동),04949,한빛대중사우나,2020-03-13 10:44:47,U,2020-03-15 02:40:00.0,공동탕업+찜질시설서비스영업,207728.881211899    ,450600.779786883    ,공동탕업+찜질시설서비스영업,0,0,0,0,1,1,0,0,0,N,0,,,,,0,,,0,0,N,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-2002-00001,20020902,,03,폐업,02,폐업,20130618,,,,02  444 1231,1,320.00,143821,서울특별시 광진구 구의동 199-18번지 ,서울특별시 광진구 구의강변로 106 (구의동),05117,수앤미사우나,2011-04-20 09:08:34,I,2018-08-31 23:59:59.0,공동탕업,208310.372259506    ,448631.437594782    ,공동탕업,0,0,0,0,1,1,0,0,0,N,0,,,,,0,,,0,0,N,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-2003-00001,2003-01-02,,01,영업/정상,01,영업,,,,,02 4588682,1150.00,143-853,서울특별시 광진구 자양동 767-4,서울특별시 광진구 자양로 135 (자양동),05025,칠산레져대중사우나,2023-04-14 16:59:42,U,2022-12-03 23:06:00.0,공동탕업+찜질시설서비스영업,207258.38917202,448622.647538945,,,,,,,,,,,,,,,,,,,,,,,,,서울시광진구목욕장업인허가정보.csv
3040000,3040000-202-2003-00002,20030226,,03,폐업,02,폐업,20060109,,,,029094 800,330.00,143802,서울특별시 광진구 광장동 122번지 대산빌딩 지하1층 ,,,대산불한증막사우나,2004-04-10 00:00:00,I,2018-08-31 23:59:59.0,공동탕업,,,공동탕업,,,,,,,,,,N,,,,,,,,,,,N,,,서울시광진구목욕장업인허가정보.csv
